ds,y,open,high,low,vol.,change %,lag1_y,lag1_open,lag1_vol,lag1_change_pct,lag2_y,lag2_open,lag2_vol,lag2_change_pct,lag3_y,lag3_open,lag3_vol,lag3_change_pct,lag4_y,lag4_open,lag4_vol,lag4_change_pct,lag5_y,lag5_open,lag5_vol,lag5_change_pct,lag6_y,lag6_open,lag6_vol,lag6_change_pct,lag7_y,lag7_open,lag7_vol,lag7_change_pct,SMA_7_days,EMA_7_days,SMA_1_month,EMA_1_month,SMA_3_months,EMA_3_months,SMA_6_months,EMA_6_months,EMA_1_day,SMA_1_day
2019-12-02,7298.2,7395.9,7433.8,7173.6,687780.0,-1.33,7396.4,7546.5,777000.0,-1.99,7546.6,7742.7,650600.0,-2.53,7742.7,7426.6,766710.0,4.26,7426.7,7510.6,737580.0,-1.12,7510.6,7162.8,996490.0,4.86,7162.8,7115.5,844270.0,0.66,7115.6,6924.7,1290000.0,2.76,7440.571428571428,7436.69578256497,8212.226666666666,7959.8612138052,8747.965555555556,8601.402715164631,9556.869999999999,8600.126010251472,7298.2,7298.2
2019-12-03,7291.8,7298.1,7389.4,7227.1,548770.0,-0.09,7298.2,7395.9,687780.0,-1.33,7396.4,7546.5,777000.0,-1.99,7546.6,7742.7,650600.0,-2.53,7742.7,7426.6,766710.0,4.26,7426.7,7510.6,737580.0,-1.12,7510.6,7162.8,996490.0,4.86,7162.8,7115.5,844270.0,0.66,7459.0,7400.471836923727,8148.676666666667,7916.760490333898,8711.56111111111,8572.620237908266,9554.130555555555,8585.669369254218,7291.8,7291.8
2019-12-04,7204.4,7291.9,7702.2,7113.6,971750.0,-1.2,7291.8,7298.1,548770.0,-0.09,7298.2,7395.9,687780.0,-1.33,7396.4,7546.5,777000.0,-1.99,7546.6,7742.7,650600.0,-2.53,7742.7,7426.6,766710.0,4.26,7426.7,7510.6,737580.0,-1.12,7510.6,7162.8,996490.0,4.86,7415.257142857142,7351.453877692795,8075.610000000001,7870.801749022034,8674.2,8542.549463448744,9549.792777777779,8570.406724290084,7204.4,7204.4
2019-12-05,7399.2,7204.6,7476.3,7184.0,780780.0,2.7,7204.4,7291.9,971750.0,-1.2,7291.8,7298.1,548770.0,-0.09,7298.2,7395.9,687780.0,-1.33,7396.4,7546.5,777000.0,-1.99,7546.6,7742.7,650600.0,-2.53,7742.7,7426.6,766710.0,4.26,7426.7,7510.6,737580.0,-1.12,7411.328571428571,7363.390408269596,8011.889999999999,7840.37582973029,8641.865555555556,8517.420903812508,9547.002777777778,8557.465213524447,7399.2,7399.2
2019-12-06,7530.8,7399.2,7552.1,7329.8,706100.0,1.78,7399.2,7204.6,780780.0,2.7,7204.4,7291.9,971750.0,-1.2,7291.8,7298.1,548770.0,-0.09,7298.2,7395.9,687780.0,-1.33,7396.4,7546.5,777000.0,-1.99,7546.6,7742.7,650600.0,-2.53,7742.7,7426.6,766710.0,4.26,7381.057142857143,7405.242806202197,7951.62,7820.403195554143,8609.306666666667,8495.736927904542,9546.423888888889,8546.120846524176,7530.8,7530.8
2019-12-07,7510.9,7530.4,7595.7,7489.6,557140.0,-0.26,7530.8,7399.2,706100.0,1.78,7399.2,7204.6,780780.0,2.7,7204.4,7291.9,971750.0,-1.2,7291.8,7298.1,548770.0,-0.09,7298.2,7395.9,687780.0,-1.33,7396.4,7546.5,777000.0,-1.99,7546.6,7742.7,650600.0,-2.53,7375.9571428571435,7431.657104651647,7894.533333333334,7800.435247453876,8577.174444444445,8474.092160258288,9543.774444444443,8534.681942142694,7510.9,7510.9
2019-12-08,7524.4,7510.8,7576.4,7416.7,499040.0,0.18,7510.9,7530.4,557140.0,-0.26,7530.8,7399.2,706100.0,1.78,7399.2,7204.6,780780.0,2.7,7204.4,7291.9,971750.0,-1.2,7291.8,7298.1,548770.0,-0.09,7298.2,7395.9,687780.0,-1.33,7396.4,7546.5,777000.0,-1.99,7394.242857142856,7454.842828488736,7852.74,7782.626521811691,8546.234444444444,8453.219805087776,9541.754444444443,8523.518605765426,7524.4,7524.4
2019-12-09,7355.8,7524.8,7626.0,7321.6,648660.0,-2.24,7524.4,7510.8,499040.0,0.18,7510.9,7530.4,557140.0,-0.26,7530.8,7399.2,706100.0,1.78,7399.2,7204.6,780780.0,2.7,7204.4,7291.9,971750.0,-1.2,7291.8,7298.1,548770.0,-0.09,7298.2,7395.9,687780.0,-1.33,7402.471428571428,7430.082121366552,7804.45,7755.0893268560985,8515.683333333332,8429.100688492439,9537.43611111111,8510.61563774592,7355.8,7355.8
2019-12-10,7235.7,7356.2,7400.3,7192.1,609500.0,-1.63,7355.8,7524.8,648660.0,-2.24,7524.4,7510.8,499040.0,0.18,7510.9,7530.4,557140.0,-0.26,7530.8,7399.2,706100.0,1.78,7399.2,7204.6,780780.0,2.7,7204.4,7291.9,971750.0,-1.2,7291.8,7298.1,548770.0,-0.09,7394.457142857143,7381.486591024914,7744.413333333333,7721.580338026673,8483.163333333334,8402.872101932166,9531.973333333333,8496.528172135468,7235.7,7235.7
2019-12-11,7208.0,7235.8,7284.4,7168.8,518400.0,-0.38,7235.7,7356.2,609500.0,-1.63,7355.8,7524.8,648660.0,-2.24,7524.4,7510.8,499040.0,0.18,7510.9,7530.4,557140.0,-0.26,7530.8,7399.2,706100.0,1.78,7399.2,7204.6,780780.0,2.7,7204.4,7291.9,971750.0,-1.2,7394.971428571429,7338.114943268685,7693.45,7688.446122670114,8447.528888888888,8376.611176614975,9523.928333333333,8482.29029178038,7208.0,7208.0
2019-12-12,7208.0,7208.0,7272.4,7124.6,611800.0,0.0,7208.0,7235.8,518400.0,-0.38,7235.7,7356.2,609500.0,-1.63,7355.8,7524.8,648660.0,-2.24,7524.4,7510.8,499040.0,0.18,7510.9,7530.4,557140.0,-0.26,7530.8,7399.2,706100.0,1.78,7399.2,7204.6,780780.0,2.7,7367.657142857143,7305.5862074515135,7639.963333333333,7657.449598626881,8412.705555555556,8350.927414491569,9515.014444444443,8468.209736070101,7208.0,7208.0
2019-12-13,7255.2,7208.4,7288.0,7200.3,503490.0,0.65,7208.0,7208.0,611800.0,0.0,7208.0,7235.8,518400.0,-0.38,7235.7,7356.2,609500.0,-1.63,7355.8,7524.8,648660.0,-2.24,7524.4,7510.8,499040.0,0.18,7510.9,7530.4,557140.0,-0.26,7530.8,7399.2,706100.0,1.78,7328.285714285715,7292.989655588635,7589.033333333334,7631.498011618696,8378.460000000001,8326.845493293951,9505.529444444444,8454.80631357209,7255.2,7255.2
2019-12-14,7080.8,7255.2,7267.4,7043.3,524560.0,-2.4,7255.2,7208.4,503490.0,0.65,7208.0,7208.0,611800.0,0.0,7208.0,7235.8,518400.0,-0.38,7235.7,7356.2,609500.0,-1.63,7355.8,7524.8,648660.0,-2.24,7524.4,7510.8,499040.0,0.18,7510.9,7530.4,557140.0,-0.26,7266.842857142857,7239.942241691477,7536.3533333333335,7595.969107643296,8342.563333333334,8299.459878056721,9493.09611111111,8439.623923366873,7080.8,7080.8
2019-12-15,7128.5,7080.8,7175.8,7033.8,492580.0,0.67,7080.8,7255.2,524560.0,-2.4,7255.2,7208.4,503490.0,0.65,7208.0,7208.0,611800.0,0.0,7208.0,7235.8,518400.0,-0.38,7235.7,7356.2,609500.0,-1.63,7355.8,7524.8,648660.0,-2.24,7524.4,7510.8,499040.0,0.18,7210.285714285715,7212.081681268608,7491.426666666666,7565.809810375988,8307.818888888889,8273.72449612141,9482.25111111111,8425.136366202598,7128.5,7128.5
2019-12-16,6903.5,7128.5,7153.1,6864.6,689560.0,-3.16,7128.5,7080.8,492580.0,0.67,7080.8,7255.2,524560.0,-2.4,7255.2,7208.4,503490.0,0.65,7208.0,7208.0,611800.0,0.0,7208.0,7235.8,518400.0,-0.38,7235.7,7356.2,609500.0,-1.63,7355.8,7524.8,648660.0,-2.24,7145.671428571428,7134.936260951456,7438.3,7523.080145190441,8271.238888888889,8243.609672030829,9469.185,8408.322704697597,6903.5,6903.5
2019-12-17,6613.3,6903.5,6943.5,6575.0,894550.0,-4.2,6903.5,7128.5,689560.0,-3.16,7128.5,7080.8,492580.0,0.67,7080.8,7255.2,524560.0,-2.4,7255.2,7208.4,503490.0,0.65,7208.0,7208.0,611800.0,0.0,7208.0,7235.8,518400.0,-0.38,7235.7,7356.2,609500.0,-1.63,7056.757142857144,7004.527195713592,7375.083333333333,7464.384651952349,8231.778888888888,8207.778690227953,9453.053333333333,8388.488199673315,6613.3,6613.3
2019-12-18,7276.0,6613.5,7387.7,6462.2,1140000.0,10.02,6613.3,6903.5,894550.0,-4.2,6903.5,7128.5,689560.0,-3.16,7128.5,7080.8,492580.0,0.67,7080.8,7255.2,524560.0,-2.4,7255.2,7208.4,503490.0,0.65,7208.0,7208.0,611800.0,0.0,7208.0,7235.8,518400.0,-0.38,7066.471428571429,7072.395396785194,7344.003333333333,7452.2308034392945,8198.728888888889,8187.300037695471,9436.923888888889,8376.195512384107,7276.0,7276.0
2019-12-19,7165.5,7276.4,7354.0,7039.3,778720.0,-1.52,7276.0,6613.5,1140000.0,10.02,6613.3,6903.5,894550.0,-4.2,6903.5,7128.5,689560.0,-3.16,7128.5,7080.8,492580.0,0.67,7080.8,7255.2,524560.0,-2.4,7255.2,7208.4,503490.0,0.65,7208.0,7208.0,611800.0,0.0,7060.400000000001,7095.671547588896,7311.330000000001,7433.732041927083,8165.315555555555,8164.842894009856,9417.167222222222,8362.817661418538,7165.5,7165.5
2019-12-20,7196.4,7165.5,7218.4,7107.7,627040.0,0.43,7165.5,7276.4,778720.0,-1.52,7276.0,6613.5,1140000.0,10.02,6613.3,6903.5,894550.0,-4.2,6903.5,7128.5,689560.0,-3.16,7128.5,7080.8,492580.0,0.67,7080.8,7255.2,524560.0,-2.4,7255.2,7208.4,503490.0,0.65,7052.0,7120.853660691671,7281.233333333334,7418.420297286626,8134.242222222221,8143.558434800848,9396.60777777778,8349.929068474687,7196.4,7196.4
2019-12-21,7156.2,7196.4,7197.6,7129.6,468740.0,-0.56,7196.4,7165.5,627040.0,0.43,7165.5,7276.4,778720.0,-1.52,7276.0,6613.5,1140000.0,10.02,6613.3,6903.5,894550.0,-4.2,6903.5,7128.5,689560.0,-3.16,7128.5,7080.8,492580.0,0.67,7080.8,7255.2,524560.0,-2.4,7062.771428571427,7129.690245518754,7265.509999999999,7401.5028587520055,8102.293333333334,8121.858249420609,9374.995555555555,8336.738692027453,7156.2,7156.2
2019-12-22,7495.8,7156.3,7501.1,7142.0,677940.0,4.74,7156.2,7196.4,468740.0,-0.56,7196.4,7165.5,627040.0,0.43,7165.5,7276.4,778720.0,-1.52,7276.0,6613.5,1140000.0,10.02,6613.3,6903.5,894550.0,-4.2,6903.5,7128.5,689560.0,-3.16,7128.5,7080.8,492580.0,0.67,7115.242857142856,7221.217684139066,7272.953333333334,7407.586545284134,8077.777777777777,8108.098727455321,9351.028333333334,8327.446551784056,7495.8,7495.8
2019-12-23,7322.8,7496.2,7684.0,7276.2,952160.0,-2.31,7495.8,7156.3,677940.0,4.74,7156.2,7196.4,468740.0,-0.56,7196.4,7165.5,627040.0,0.43,7165.5,7276.4,778720.0,-1.52,7276.0,6613.5,1140000.0,10.02,6613.3,6903.5,894550.0,-4.2,6903.5,7128.5,689560.0,-3.16,7175.142857142857,7246.613263104299,7272.91,7402.1164455883845,8064.543333333334,8090.839414763995,9319.133888888888,8316.345484913514,7322.8,7322.8
2019-12-24,7268.3,7322.4,7433.2,7185.7,785540.0,-0.74,7322.8,7496.2,952160.0,-2.31,7495.8,7156.3,677940.0,4.74,7156.2,7196.4,468740.0,-0.56,7196.4,7165.5,627040.0,0.43,7165.5,7276.4,778720.0,-1.52,7276.0,6613.5,1140000.0,10.02,6613.3,6903.5,894550.0,-4.2,7268.714285714285,7252.034947328224,7284.363333333334,7393.4831265181665,8051.608888888888,8072.761625428522,9296.803333333333,8304.764871820547,7268.3,7268.3
2019-12-25,7224.8,7268.3,7542.4,7150.9,625410.0,-0.6,7268.3,7322.4,785540.0,-0.74,7322.8,7496.2,952160.0,-2.31,7495.8,7156.3,677940.0,4.74,7156.2,7196.4,468740.0,-0.56,7196.4,7165.5,627040.0,0.43,7165.5,7276.4,778720.0,-1.52,7276.0,6613.5,1140000.0,10.02,7261.400000000001,7245.226210496168,7288.003333333333,7382.600344162156,8042.286666666667,8054.125106188335,9268.001666666667,8292.831558319767,7224.8,7224.8
2019-12-26,7210.9,7225.0,7414.3,7177.3,795090.0,-0.19,7224.8,7268.3,625410.0,-0.6,7268.3,7322.4,785540.0,-0.74,7322.8,7496.2,952160.0,-2.31,7495.8,7156.3,677940.0,4.74,7156.2,7196.4,468740.0,-0.56,7196.4,7165.5,627040.0,0.43,7165.5,7276.4,778720.0,-1.52,7267.885714285714,7236.644657872126,7289.606666666666,7371.522902603308,8031.464444444445,8035.592686272107,9241.914999999999,8280.876513476454,7210.9,7210.9
2019-12-27,7261.7,7210.8,7293.8,7128.5,718070.0,0.7,7210.9,7225.0,795090.0,-0.19,7224.8,7268.3,625410.0,-0.6,7268.3,7322.4,785540.0,-0.74,7322.8,7496.2,952160.0,-2.31,7495.8,7156.3,677940.0,4.74,7156.2,7196.4,468740.0,-0.56,7196.4,7165.5,627040.0,0.43,7277.214285714285,7242.908493404095,7281.31,7364.437554048256,8020.944444444444,8018.584055804588,9222.154444444444,8269.614894543012,7261.7,7261.7
2019-12-28,7321.5,7261.9,7375.9,7256.5,610960.0,0.82,7261.7,7210.8,718070.0,0.7,7210.9,7225.0,795090.0,-0.19,7224.8,7268.3,625410.0,-0.6,7268.3,7322.4,785540.0,-0.74,7322.8,7496.2,952160.0,-2.31,7495.8,7156.3,677940.0,4.74,7156.2,7196.4,468740.0,-0.56,7300.828571428572,7262.556370053071,7277.803333333333,7361.66738927095,8012.860000000001,8003.263527105586,9203.848333333335,8259.138486868504,7321.5,7321.5
2019-12-29,7397.5,7321.6,7518.9,7303.0,611690.0,1.04,7321.5,7261.9,610960.0,0.82,7261.7,7210.8,718070.0,0.7,7210.9,7225.0,795090.0,-0.19,7224.8,7268.3,625410.0,-0.6,7268.3,7322.4,785540.0,-0.74,7322.8,7496.2,952160.0,-2.31,7495.8,7156.3,677940.0,4.74,7286.785714285715,7296.292277539804,7266.296666666666,7363.979170608308,8003.006666666666,7989.950042993375,9184.746111111112,8249.617619610288,7397.5,7397.5
2019-12-30,7261.8,7397.5,7420.9,7244.1,606110.0,-1.84,7397.5,7321.6,611690.0,1.04,7321.5,7261.9,610960.0,0.82,7261.7,7210.8,718070.0,0.7,7210.9,7225.0,795090.0,-0.19,7224.8,7268.3,625410.0,-0.6,7268.3,7322.4,785540.0,-0.74,7322.8,7496.2,952160.0,-2.31,7278.071428571428,7287.669208154853,7256.803333333333,7357.3869660529335,7991.441111111112,7973.946745345169,9158.973888888888,8238.70250779139,7261.8,7261.8
2019-12-31,7196.4,7261.5,7331.0,7167.4,586600.0,-0.9,7261.8,7397.5,606110.0,-1.84,7397.5,7321.6,611690.0,1.04,7321.5,7261.9,610960.0,0.82,7261.7,7210.8,718070.0,0.7,7210.9,7225.0,795090.0,-0.19,7224.8,7268.3,625410.0,-0.6,7268.3,7322.4,785540.0,-0.74,7267.8,7264.85190611614,7250.136666666666,7347.000710178551,7978.466666666666,7956.8578058870335,9136.936666666666,8227.185353009165,7196.4,7196.4
2020-01-01,7199.8,7196.4,7259.4,7180.0,420280.0,0.05,7196.4,7261.5,586600.0,-0.9,7261.8,7397.5,606110.0,-1.84,7397.5,7321.6,611690.0,1.04,7321.5,7261.9,610960.0,0.82,7261.7,7210.8,718070.0,0.7,7210.9,7225.0,795090.0,-0.19,7224.8,7268.3,625410.0,-0.6,7264.228571428571,7248.588929587105,7246.8566666666675,7337.503890167032,7967.054444444445,7940.219172790615,9115.990000000002,8215.833028666522,7199.8,7199.8
2020-01-02,6967.0,7199.7,7209.6,6901.4,632780.0,-3.23,7199.8,7196.4,420280.0,0.05,7196.4,7261.5,586600.0,-0.9,7261.8,7397.5,606110.0,-1.84,7397.5,7321.6,611690.0,1.04,7321.5,7261.9,610960.0,0.82,7261.7,7210.8,718070.0,0.7,7210.9,7225.0,795090.0,-0.19,7229.385714285714,7178.191697190328,7236.03,7313.6004133820625,7953.93111111111,7918.82974042159,9092.095555555557,8202.033768681256,6967.0,6967.0
2020-01-03,7343.1,6967.1,7402.9,6884.1,936290.0,5.4,6967.0,7199.7,632780.0,-3.23,7199.8,7196.4,420280.0,0.05,7196.4,7261.5,586600.0,-0.9,7261.8,7397.5,606110.0,-1.84,7397.5,7321.6,611690.0,1.04,7321.5,7261.9,610960.0,0.82,7261.7,7210.8,718070.0,0.7,7241.0142857142855,7219.418772892746,7240.653333333334,7315.503612518704,7945.217777777778,7906.176339533204,9069.468888888889,8192.54278781185,7343.1,7343.1
2020-01-04,7376.8,7345.1,7433.1,7291.4,523909.99999999994,0.46,7343.1,6967.1,936290.0,5.4,6967.0,7199.7,632780.0,-3.23,7199.8,7196.4,420280.0,0.05,7196.4,7261.5,586600.0,-0.9,7261.8,7397.5,606110.0,-1.84,7397.5,7321.6,611690.0,1.04,7321.5,7261.9,610960.0,0.82,7248.914285714286,7258.76407966956,7239.906666666667,7319.458218162659,7939.605555555556,7894.541694708298,9042.381111111112,8183.529055349841,7376.8,7376.8
2020-01-05,7372.5,7376.8,7501.0,7345.6,628140.0,-0.06,7376.8,7345.1,523909.99999999994,0.46,7343.1,6967.1,936290.0,5.4,6967.0,7199.7,632780.0,-3.23,7199.8,7196.4,420280.0,0.05,7196.4,7261.5,586600.0,-0.9,7261.8,7397.5,606110.0,-1.84,7397.5,7321.6,611690.0,1.04,7245.342857142858,7287.19805975217,7234.63,7322.880268603779,7930.426666666667,7883.068250868555,9013.664444444445,8174.567408329401,7372.5,7372.5
2020-01-06,7759.1,7372.6,7783.1,7366.7,786750.0,5.24,7372.5,7376.8,628140.0,-0.06,7376.8,7345.1,523909.99999999994,0.46,7343.1,6967.1,936290.0,5.4,6967.0,7199.7,632780.0,-3.23,7199.8,7196.4,420280.0,0.05,7196.4,7261.5,586600.0,-0.9,7261.8,7397.5,606110.0,-1.84,7316.385714285715,7405.173544814127,7242.903333333334,7351.023477080955,7925.717777777778,7880.343673926389,8989.489444444445,8169.9766082373635,7759.1,7759.1
2020-01-07,8155.7,7759.1,8182.0,7754.1,1010000.0,5.11,7759.1,7372.6,786750.0,5.24,7372.5,7376.8,628140.0,-0.06,7376.8,7345.1,523909.99999999994,0.46,7343.1,6967.1,936290.0,5.4,6967.0,7199.7,632780.0,-3.23,7199.8,7196.4,420280.0,0.05,7196.4,7261.5,586600.0,-0.9,7453.428571428572,7592.805158610596,7263.946666666667,7402.938091462829,7921.151111111112,7886.395461312622,8971.78611111111,8169.818855660155,8155.7,8155.7
2020-01-08,8059.6,8154.2,8436.4,7900.8,1190000.0,-1.18,8155.7,7759.1,1010000.0,5.11,7759.1,7372.6,786750.0,5.24,7372.5,7376.8,628140.0,-0.06,7376.8,7345.1,523909.99999999994,0.46,7343.1,6967.1,936290.0,5.4,6967.0,7199.7,632780.0,-3.23,7199.8,7196.4,420280.0,0.05,7576.257142857144,7709.503868957947,7287.406666666666,7445.303375884582,7915.565555555556,7890.202154470586,8951.216666666667,8168.600967752309,8059.6,8059.6
2020-01-09,7842.4,8060.0,8065.9,7779.2,786500.0,-2.7,8059.6,8154.2,1190000.0,-1.18,8155.7,7759.1,1010000.0,5.11,7759.1,7372.6,786750.0,5.24,7372.5,7376.8,628140.0,-0.06,7376.8,7345.1,523909.99999999994,0.46,7343.1,6967.1,936290.0,5.4,6967.0,7199.7,632780.0,-3.23,7701.314285714286,7742.72790171846,7307.63,7470.922512924287,7910.8388888888885,7889.151557669034,8931.647222222222,8164.996537169411,7842.4,7842.4
2020-01-10,8187.1,7842.5,8187.4,7697.7,1050000.0,4.4,7842.4,8060.0,786500.0,-2.7,8059.6,8154.2,1190000.0,-1.18,8155.7,7759.1,1010000.0,5.11,7759.1,7372.6,786750.0,5.24,7372.5,7376.8,628140.0,-0.06,7376.8,7345.1,523909.99999999994,0.46,7343.1,6967.1,936290.0,5.4,7821.885714285715,7853.820926288845,7340.266666666666,7517.127512090462,7909.535555555556,7895.699875082902,8920.46388888889,8165.24077432776,8187.1,8187.1
2020-01-11,8024.1,8187.8,8262.9,8008.4,776750.0,-1.99,8187.1,7842.5,1050000.0,4.4,7842.4,8060.0,786500.0,-2.7,8059.6,8154.2,1190000.0,-1.18,8155.7,7759.1,1010000.0,5.11,7759.1,7372.6,786750.0,5.24,7372.5,7376.8,628140.0,-0.06,7376.8,7345.1,523909.99999999994,0.46,7914.357142857143,7896.390694716634,7367.47,7549.835414536239,7906.6755555555565,7898.52185585031,8904.787222222221,8163.681207760603,8024.1,8024.1
2020-01-12,8187.6,8023.3,8189.9,7973.1,595220.0,2.04,8024.1,8187.8,776750.0,-1.99,8187.1,7842.5,1050000.0,4.4,7842.4,8060.0,786500.0,-2.7,8059.6,8154.2,1190000.0,-1.18,8155.7,7759.1,1010000.0,5.11,7759.1,7372.6,786750.0,5.24,7372.5,7376.8,628140.0,-0.06,8030.8,7969.193021037476,7398.55,7590.981516824224,7904.834444444444,7904.875221655798,8897.913888888888,8163.9455038074475,8187.6,8187.6
2020-01-13,8111.4,8188.3,8196.7,8068.4,610660.0,-0.93,8187.6,8023.3,595220.0,2.04,8024.1,8187.8,776750.0,-1.99,8187.1,7842.5,1050000.0,4.4,7842.4,8060.0,786500.0,-2.7,8059.6,8154.2,1190000.0,-1.18,8155.7,7759.1,1010000.0,5.11,7759.1,7372.6,786750.0,5.24,8081.128571428571,8004.744765778107,7432.903333333334,7624.556902835565,7904.214444444445,7909.414227773253,8888.959444444445,8163.364890505708,8111.4,8111.4
2020-01-14,8829.2,8111.2,8898.7,8111.2,1480000.0,8.85,8111.4,8188.3,610660.0,-0.93,8187.6,8023.3,595220.0,2.04,8024.1,8187.8,776750.0,-1.99,8187.1,7842.5,1050000.0,4.4,7842.4,8060.0,786500.0,-2.7,8059.6,8154.2,1190000.0,-1.18,8155.7,7759.1,1010000.0,5.11,8177.3428571428585,8210.85857433358,7489.593333333334,7702.275812330045,7913.423333333333,7929.629299690324,8878.836111111112,8170.72218453327,8829.2,8829.2
2020-01-15,8818.3,8827.9,8904.0,8615.5,1170000.0,-0.12,8829.2,8111.2,1480000.0,8.85,8111.4,8188.3,610660.0,-0.93,8187.6,8023.3,595220.0,2.04,8024.1,8187.8,776750.0,-1.99,8187.1,7842.5,1050000.0,4.4,7842.4,8060.0,786500.0,-2.7,8059.6,8154.2,1190000.0,-1.18,8285.728571428572,8362.718930750185,7553.42,7774.277372824881,7921.701111111111,7949.1605238729535,8869.096111111112,8177.877740505278,8818.3,8818.3
2020-01-16,8726.9,8818.1,8850.0,8605.8,748320.0,-1.04,8818.3,8827.9,1170000.0,-0.12,8829.2,8111.2,1480000.0,8.85,8111.4,8188.3,610660.0,-0.93,8187.6,8023.3,595220.0,2.04,8024.1,8187.8,776750.0,-1.99,8187.1,7842.5,1050000.0,4.4,7842.4,8060.0,786500.0,-2.7,8412.085714285715,8453.76419806264,7623.873333333333,7835.73689715876,7930.35,7966.253699172449,8857.430555555555,8183.944284809088,8726.9,8726.9
2020-01-17,8913.1,8726.7,9005.1,8675.9,794110.0,2.13,8726.9,8818.1,748320.0,-1.04,8818.3,8827.9,1170000.0,-0.12,8829.2,8111.2,1480000.0,8.85,8111.4,8188.3,610660.0,-0.93,8187.6,8023.3,595220.0,2.04,8024.1,8187.8,776750.0,-1.99,8187.1,7842.5,1050000.0,4.4,8515.8,8568.59814854698,7678.443333333333,7905.24419411626,7940.97,7987.063507981846,8847.423333333332,8192.001254037717,8913.1,8913.1
2020-01-18,8916.3,8913.0,8982.3,8814.6,627740.0,0.04,8913.1,8726.7,794110.0,2.13,8726.9,8818.1,748320.0,-1.04,8818.3,8827.9,1170000.0,-0.12,8829.2,8111.2,1480000.0,8.85,8111.4,8188.3,610660.0,-0.93,8187.6,8023.3,595220.0,2.04,8024.1,8187.8,776750.0,-1.99,8643.257142857143,8655.523611410235,7736.803333333332,7970.473600947469,7948.668888888889,8007.486288026201,8839.111111111111,8200.004555098074,8916.3,8916.3
2020-01-19,8706.2,8916.3,9183.7,8552.8,975010.0,-2.36,8916.3,8913.0,627740.0,0.04,8913.1,8726.7,794110.0,2.13,8726.9,8818.1,748320.0,-1.04,8818.3,8827.9,1170000.0,-0.12,8829.2,8111.2,1480000.0,8.85,8111.4,8188.3,610660.0,-0.93,8187.6,8023.3,595220.0,2.04,8717.342857142858,8668.192708557677,7787.13,8017.939820241181,7954.202222222221,8022.842633344306,8832.541666666666,8205.597874931245,8706.2,8706.2
2020-01-20,8641.9,8705.7,8740.1,8539.2,599060.0,-0.74,8706.2,8916.3,975010.0,-2.36,8916.3,8913.0,627740.0,0.04,8913.1,8726.7,794110.0,2.13,8726.9,8818.1,748320.0,-1.04,8818.3,8827.9,1170000.0,-0.12,8829.2,8111.2,1480000.0,8.85,8111.4,8188.3,610660.0,-0.93,8793.128571428571,8661.619531418259,7836.653333333334,8058.195315709492,7960.985555555556,8036.448289754321,8826.083888888888,8210.418892887807,8641.9,8641.9
2020-01-21,8732.6,8642.0,8770.3,8524.0,540200.0,1.05,8641.9,8705.7,599060.0,-0.74,8706.2,8916.3,975010.0,-2.36,8916.3,8913.0,627740.0,0.04,8913.1,8726.7,794110.0,2.13,8726.9,8818.1,748320.0,-1.04,8818.3,8827.9,1170000.0,-0.12,8829.2,8111.2,1480000.0,8.85,8779.32857142857,8679.364648563695,7877.88,8101.7052953411385,7974.936666666667,8051.7483273421385,8819.346666666666,8216.188849872471,8732.6,8732.6
2020-01-22,8678.5,8733.0,8805.4,8610.8,509060.0,-0.62,8732.6,8642.0,540200.0,1.05,8641.9,8705.7,599060.0,-0.74,8706.2,8916.3,975010.0,-2.36,8916.3,8913.0,627740.0,0.04,8913.1,8726.7,794110.0,2.13,8726.9,8818.1,748320.0,-1.04,8818.3,8827.9,1170000.0,-0.12,8759.357142857143,8679.148486422771,7923.070000000001,8138.917856932033,7988.889999999999,8065.523089378575,8812.943888888889,8221.297260371119,8678.5,8678.5
2020-01-23,8405.1,8678.5,8687.3,8309.6,722670.0,-3.15,8678.5,8733.0,509060.0,-0.62,8732.6,8642.0,540200.0,1.05,8641.9,8705.7,599060.0,-0.74,8706.2,8916.3,975010.0,-2.36,8916.3,8913.0,627740.0,0.04,8913.1,8726.7,794110.0,2.13,8726.9,8818.1,748320.0,-1.04,8713.385714285714,8610.636364817079,7960.963333333333,8156.09089842029,7986.076666666667,8072.986318183441,8806.905,8223.328229869781,8405.1,8405.1
2020-01-24,8439.9,8404.9,8522.0,8242.6,617020.0,0.41,8405.1,8678.5,722670.0,-3.15,8678.5,8733.0,509060.0,-0.62,8732.6,8642.0,540200.0,1.05,8641.9,8705.7,599060.0,-0.74,8706.2,8916.3,975010.0,-2.36,8916.3,8913.0,627740.0,0.04,8913.1,8726.7,794110.0,2.13,8645.785714285714,8567.95227361281,8001.466666666666,8174.401163038336,7977.291111111111,8081.050355146442,8799.75,8225.721288103265,8439.9,8439.9
2020-01-25,8341.6,8439.9,8447.6,8277.2,444000.0,-1.17,8439.9,8404.9,617020.0,0.41,8405.1,8678.5,722670.0,-3.15,8678.5,8733.0,509060.0,-0.62,8732.6,8642.0,540200.0,1.05,8641.9,8705.7,599060.0,-0.74,8706.2,8916.3,975010.0,-2.36,8916.3,8913.0,627740.0,0.04,8563.685714285713,8511.364205209607,8039.156666666667,8185.188184777799,7964.091111111111,8086.776720967398,8792.865000000002,8227.00171585903,8341.6,8341.6
